job_id,job_title,company,location_raw,city_clean,country_clean,continent_clean,salary_raw,seniority_level,required_skills
4425791945,Product Analyst,CAA Club Group,"Mississauga, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,[]
4427258013,Canada Channel Sales Data Scientist,Apple,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""SNOWFLAKE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""BIGQUERY"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""DATABRICKS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""AIRFLOW"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""DBT"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""PANDAS"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""SCIKIT-LEARN"", ""skill_category"": ""Libraries/Frameworks""}]"
4425506248,Data Scientist,Scotiabank,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""POWER BI"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""AZURE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""SPARK"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""HADOOP"", ""skill_category"": ""Data Engineering""}]"
4430703338,Machine Learning Scientist (Graduate/Postdoc Level) - Contract,Oncoustics,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}]"
4428704874,AI Research Intern,Karbon Digital,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Associate,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""R"", ""skill_category"": ""Languages""}, {""skill_name"": ""JULIA"", ""skill_category"": ""Languages""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""AZURE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""SCIKIT-LEARN"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4214828323,"Data Scientist, International",DoorDash,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""R"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}]"
4426176822,Applied ML Researcher - Fully Remote | Upto $90/hr,Mercor,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SCIKIT-LEARN"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4405249869,AI Engineer,Martell Media,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Mid-Senior level,[]
4389431337,ML Engineer,Reflow,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4346194619,Data Scientist,Epistemix,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""POWER BI"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}]"
4427846131,AI Engineer,Atos,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""POWER BI"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""AZURE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""GCP"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""DOCKER"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""KUBERNETES"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""SCIKIT-LEARN"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4428103175,Associate AI Engineer,ShyftLabs,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""GCP"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""KAFKA"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""DOCKER"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""SCIKIT-LEARN"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4422987644,Machine Learning Researcher,J&M Group,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4424433576,AI/ML Engineer – Agentic AI & Generative AI (AWS),"Astra-North Infoteck Inc.  ~ Conquering today’s challenges, achieving tomorrow’s vision!","Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}]"
4423154565,Machine Learning Analyst,Fidelity Canada,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""SNOWFLAKE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""DOCKER"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""KUBERNETES"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""PANDAS"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""NUMPY"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""SCIKIT-LEARN"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4420758738,PepsiCo Canada: 2026 Junior Data Scientist New Grad,PepsiCo,"Mississauga, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""R"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""POWER BI"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}]"
4422779606,AI Adversarial Specialist - Fully Remote | Upto $22/hr,Mercor,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,[]
4385800639,AI Engineer,Reflow,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}]"
4413469615,Data Scientist,Belcan,"Mississauga, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Associate,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""POWER BI"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""DATABRICKS"", ""skill_category"": ""Cloud Platforms""}]"
4414740768,"Scientist - Data, Global Artificial Intelligence & ML",Scotiabank,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""POWER BI"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""SPARK"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""HADOOP"", ""skill_category"": ""Data Engineering""}]"
4424608161,Business Data Analyst -  Artificial Intelligence (AI/ML),"Astra-North Infoteck Inc.  ~ Conquering today’s challenges, achieving tomorrow’s vision!","Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Associate,[]
4423204864,AI Engineer/FDE/Data Scientist,Kiln,"Greater Toronto Area, Canada",Toronto,Canada,North America,Not Mentioned,Entry level,[]
4403137053,Researcher – AI/ML,Huawei Canada,"Markham, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4405256796,AI Training - Research Scientist (CAN),Prolific,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Mid-Senior level,[]
4418818474,Data Scientist,Intelliswift - An LTTS Company,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""R"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}]"
4360536848,Sr. Machine Learning Engineer (Perception and Tracking),Ouster,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""R"", ""skill_category"": ""Languages""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4428101244,"Platform Engineer, Machine Learning",RAVL,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""AZURE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""DATABRICKS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""SPARK"", ""skill_category"": ""Data Engineering""}]"
4413475825,Data Scientist,Stripe,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""SPARK"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""HADOOP"", ""skill_category"": ""Data Engineering""}]"
4427226597,"Model Research, Optimization, and Training",Tenstorrent,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4426614632,Data Scientist,Robert Half,"Greater Toronto Area, Canada",Toronto,Canada,North America,"Base pay range CA$100,000.00/yr - CA$110,000.00/yr",Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""SPARK"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""HADOOP"", ""skill_category"": ""Data Engineering""}]"
4383347501,AI Engineer,J&M Group,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""AZURE"", ""skill_category"": ""Cloud Platforms""}]"
4430495955,Senior Machine Learning Engineer in Medical Imaging,Oncoustics,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""R"", ""skill_category"": ""Languages""}, {""skill_name"": ""PANDAS"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}]"
4321492352,"AI/Machine Learning Research Engineer (ML System, Inference Efficiency), Senior/Staff Engineer Levels",Qualcomm,"Markham, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,[]
4395353612,"Research Engineer, World Models",Waabi,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4392484076,Senior Machine Learning and AI Engineer,Autodesk,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""AZURE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""GCP"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""PANDAS"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""SCIKIT-LEARN"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4399305156,Machine Learning Engineer - Express Scripts Canada,Express Scripts Pharmacy Benefit Services,"Mississauga, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""DOCKER"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""PANDAS"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""NUMPY"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""SCIKIT-LEARN"", ""skill_category"": ""Libraries/Frameworks""}]"
4427023900,Data Scientist,illumin,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}]"
4423154565,Machine Learning Analyst,Fidelity Canada,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""SNOWFLAKE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""DOCKER"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""KUBERNETES"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""PANDAS"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""NUMPY"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""SCIKIT-LEARN"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4389827141,"Forward Deployed AI Engineer, Canada - BCG X",BCG X,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""SPARK"", ""skill_category"": ""Data Engineering""}]"
4427774141,MLOps Developer,L'Oréal,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""GCP"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""DOCKER"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""KUBERNETES"", ""skill_category"": ""Data Engineering""}]"
4409299916,Principal Machine Learning Engineer,Workday,"Greater Toronto Area, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""GCP"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4384091216,"Staff Machine Learning Engineer, MTS 2",eBay,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,[]
4428084191,Human Resources Generalist,Bizerba Canada,"Mississauga, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Entry level,[]
4425506248,Data Scientist,Scotiabank,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""POWER BI"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""AZURE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""SPARK"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""HADOOP"", ""skill_category"": ""Data Engineering""}]"
4430189991,Global Research Business Management Associate,RBC,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}]"
4428704874,AI Research Intern,Karbon Digital,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Associate,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""R"", ""skill_category"": ""Languages""}, {""skill_name"": ""JULIA"", ""skill_category"": ""Languages""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""AZURE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""SCIKIT-LEARN"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4426176822,Applied ML Researcher - Fully Remote | Upto $90/hr,Mercor,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SCIKIT-LEARN"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4429566118,Analyst - Data Strategy and Analytics,Enercare Inc.,"Markham, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""POWER BI"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""AZURE"", ""skill_category"": ""Cloud Platforms""}]"
4214828323,"Data Scientist, International",DoorDash,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""R"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}]"
4420758738,PepsiCo Canada: 2026 Junior Data Scientist New Grad,PepsiCo,"Mississauga, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""R"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""POWER BI"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}]"
4425883137,Associate Consultant,Klick,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Associate,"[{""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}]"
4423154565,Machine Learning Analyst,Fidelity Canada,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""SNOWFLAKE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""DOCKER"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""KUBERNETES"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""PANDAS"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""NUMPY"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""SCIKIT-LEARN"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4430488730,Business Analyst,Aarorn Technologies Inc,"Toronto, Ontario, Canada",Toronto,Canada,North America,Base pay range CA$50.00/hr - CA$55.00/hr,Associate,"[{""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""GCP"", ""skill_category"": ""Cloud Platforms""}]"
4403137053,Researcher – AI/ML,Huawei Canada,"Markham, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4411196125,"Consultant, Data Scientist (AI & ML)",Project X Ltd.,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""SNOWFLAKE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""SCIKIT-LEARN"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4430031453,AI Engineer Intern/Co-op,"GEI Consultants, Inc.","Markham, Ontario, Canada",Toronto,Canada,North America,Base pay range CA$24.00/hr - CA$28.00/hr,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}]"
4416820581,Revenue Operations Analyst,Figment,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}]"
4402088894,Data Scientist,Reflow,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}]"
4430485490,"Analyst, Analytics",Mondelēz International,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""R"", ""skill_category"": ""Languages""}, {""skill_name"": ""POWER BI"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""TABLEAU"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}]"
4419561831,"Graduates Program - Data, Insights & Analytics",Philip Morris International,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,[]
4422987644,Machine Learning Researcher,J&M Group,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4414740768,"Scientist - Data, Global Artificial Intelligence & ML",Scotiabank,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""POWER BI"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""SPARK"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""HADOOP"", ""skill_category"": ""Data Engineering""}]"
4427760509,AI Developer - Python,"Astra-North Infoteck Inc.  ~ Conquering today’s challenges, achieving tomorrow’s vision!","Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""AZURE"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""GCP"", ""skill_category"": ""Cloud Platforms""}, {""skill_name"": ""SPARK"", ""skill_category"": ""Data Engineering""}, {""skill_name"": ""PANDAS"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""SCIKIT-LEARN"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""TENSORFLOW"", ""skill_category"": ""Libraries/Frameworks""}, {""skill_name"": ""PYTORCH"", ""skill_category"": ""Libraries/Frameworks""}]"
4424426410,Business Analyst,Enercare Inc.,"Markham, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Associate,"[{""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}, {""skill_name"": ""AZURE"", ""skill_category"": ""Cloud Platforms""}]"
4424433576,AI/ML Engineer – Agentic AI & Generative AI (AWS),"Astra-North Infoteck Inc.  ~ Conquering today’s challenges, achieving tomorrow’s vision!","Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Mid-Senior level,"[{""skill_name"": ""PYTHON"", ""skill_category"": ""Languages""}, {""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""AWS"", ""skill_category"": ""Cloud Platforms""}]"
4415190718,Investment Research Analyst | Upto $100/hr,Mercor,"Toronto, Ontario, Canada",Toronto,Canada,North America,Not Mentioned,Not Applicable,[]
4416574254,Business Analyst,Tata Consultancy Services,"Toronto, Ontario, Canada",Toronto,Canada,North America,Base pay range CA$100.00/yr - CA$120.00/yr,Mid-Senior level,"[{""skill_name"": ""SQL"", ""skill_category"": ""Languages""}, {""skill_name"": ""EXCEL"", ""skill_category"": ""BI Tools""}]"
